759,Savannah St.,49.5908,190,25.3978,8,32.3284,153,44.8445,314
764,Seton Hall,47.697,104,20.8312,135,40.1592,338,44.3396,308
766,Siena,49.1597,168,22.7773,47,34.3554,243,24.3697,3
768,South Alabama,46.6757,64,16.4606,334,31.2951,111,33.515,106
769,South Carolina,48.0077,118,25.7499,7,36.5094,301,36.746,182
747,South Carolina St.,47.1942,82,18.4191,287,30.7199,86,32.3455,76
760,South Carolina Upstate,48.422,134,19.1691,238,35.6739,280,32.7878,86
748,South Dakota St.,52.1752,298,17.2898,323,32.1569,146,32.7991,88
771,South Florida,47.2404,83,17.6086,318,34.8741,263,37.7448,208
762,Southeast Missouri St.,52.7641,311,16.152,338,37.9013,323,34.2638,125
761,Southeastern Louisiana,47.0445,79,19.5293,215,33.369,202,42.9764,295
773,Southern,50.6928,245,19.0535,246,31.1918,107,32.0482,72
818,Southern California,46.2819,50,19.8,196,31.0574,101,32.6573,83
749,Southern Illinois,49.0528,160,21.749,92,33.4033,205,49.5941,335
767,Southern Methodist,48.8293,152,18.5615,279,33.3999,204,33.7646,113
772,Southern Mississippi,51.3175,272,18.4109,289,30.2375,66,40.975,267
774,Southern Utah,54.0206,328,20.458,155,29.5642,41,38.8316,232
775,St. Bonaventure,47.1926,81,19.267,232,31.2285,109,39.1353,238
776,St. Francis NY,49.1255,164,20.7182,140,36.8547,308,44.4511,310
777,St. Francis PA,53.5317,324,19.6069,209,33.2255,194,38.5873,225
778,St. John's,50.2156,220,20.6428,146,32.038,137,35.5256,155
780,St. Louis,46.8092,69,18.2563,297,29.7894,48,34.2007,123
781,St. Mary's,46.1905,46,18.2205,299,29.6096,42,29.7884,32
782,St. Peter's,47.3907,91,24.1192,14,37.3367,315,43.8356,305
783,Stanford,51.8438,287,21.7525,90,31.6231,120,32.8091,89
765,Stephen F. Austin,42.7581,3,21.8715,88,29.2967,39,38.2536,218
784,Stetson,50.0635,215,21.0512,126,33.2306,196,39.3401,241
785,Stony Brook,48.8079,149,23.3965,26,29.6197,43,36.8529,188
786,Syracuse,46.7065,67,18.7509,270,35.469,274,26.2248,10
789,Temple,46.2808,49,17.8984,309,29.7561,47,30.4348,47
790,Tennessee,50.5897,242,20.6518,145,30.3431,72,36.8205,186
797,Tennessee Martin,50.2331,223,21.9077,85,35.5877,276,36.8298,187
791,Tennessee St.,51.8641,288,18.9085,258,36.4368,300,38.8455,233
792,Tennessee Tech,50.1238,216,22.2219,67,36.5984,303,44.3688,309
793,Texas,45.9604,42,19.8357,192,32.6095,160,36.687,181
794,Texas A&M,48.8273,151,18.0625,302,29.9697,52,30.064,36
787,Texas A&M Corpus Chris,48.303,127,21.7512,91,31.8974,130,38.6061,226
819,Texas Arlington,51.3072,271,19.1329,241,31.0907,104,43.2026,298
788,Texas Christian,51.738,284,21.5772,101,28.1198,20,37.7005,207
824,Texas El Paso,48.646,140,20.0875,180,29.8731,50,43.8104,304
803,Texas Pan American,54.0678,329,20.9677,130,29.9854,53,39.4915,243
820,Texas San Antonio,52.6064,307,23.2302,34,32.7902,170,30.1977,41
804,Texas Southern,52.1201,295,21.5084,104,38,324,51.2956,339
795,Texas St.,51.0885,259,21.9984,80,31.171,105,57.6545,344
796,Texas Tech,50.2607,224,17.6827,316,32.7862,169,41.7101,280
550,The Citadel,48.3476,129,18.3169,294,30.5797,80,36.1077,166
798,Toledo,49.5319,184,20.7096,141,36.3934,299,35.6349,158
799,Towson,49.5143,181,19.1483,240,37.5822,320,34.9182,139
800,Troy,52.989,319,19.3906,225,33.5398,213,29.4704,26
801,Tulane,49.2595,172,22.3025,63,33.1105,188,41.9189,283
802,Tulsa,43.5811,5,16.8163,328,28.1054,19,37.9418,211
805,UAB,47.9363,112,20.2851,167,29.1385,34,30.4075,45
806,UC Davis,52.4207,302,18.6634,273,30.6593,83,40.0668,256
807,UC Irvine,52.1628,297,18.3391,292,31.4347,116,37.9135,210
808,UC Riverside,51.1283,261,22.1396,74,28.6197,23,33.7094,110
757,UC Santa Barbara,51.2779,269,23.9573,17,31.9979,136,39.3185,239
