TeamId,TeamName,eFG_Pct,RankeFG_Pct,TO_Pct,RankTO_Pct,OR_Pct,RankOR_Pct,FT_Rate,RankFT_Rate
646,Lipscomb,49.7907,183,15.6878,323,35.6716,249,33.1938,89
758,Santa Clara,49.7941,184,18.2736,300,29.0235,14,38.2979,193
767,Southern Methodist,49.7983,185,22.2853,119,34.0634,180,32.6225,79
713,Northern Arizona,49.8007,186,21.0717,188,31.3546,53,36.6113,153
769,South Carolina,49.8017,187,23.8519,51,35.1276,228,34.1044,102
557,Colorado St.,49.8303,188,18.0375,309,34.5403,200,39.6493,224
778,St. John's,49.8628,189,25.2096,12,35.9913,260,41.438,254
545,Charleston Southern,49.8837,190,25.2497,11,33.2915,140,40.4651,235
512,Arizona St.,49.8852,191,21.7885,142,32.6896,107,37.3134,171
539,California,50.0551,192,20.9218,195,32.3898,94,31.1846,55
847,William & Mary,50.0617,193,17.1112,318,32.2791,92,25.6474,7
652,Loyola Marymount,50.088,194,23.728,55,36.7907,277,47.7419,310
703,New Orleans,50.0956,195,20.0744,239,32.792,112,29.8916,36
687,Murray St.,50.1003,196,19.1065,283,29.3548,18,36.3211,147
674,Mississippi,50.1038,197,22.1361,129,31.8638,72,41.8685,265
827,Vanderbilt,50.1188,198,22.0783,131,33.9187,171,34.0855,101
551,Clemson,50.1297,199,21.7397,146,34.8274,216,34.1115,103
572,Denver,50.2528,200,20.8557,198,29.4414,21,35,125
810,UCLA,50.2746,201,18.6261,292,34.1732,184,34.6513,115
527,Boston College,50.3146,202,19.9753,247,39.0173,312,34.1533,104
529,Bowling Green,50.3156,203,21.4159,166,33.9068,169,45.5119,296
690,Northern Illinois,50.3319,204,21.3078,175,32.4675,96,42.5468,272
537,Central Michigan,50.4185,205,22.4002,112,33.8297,163,37.3884,174
736,Princeton,50.4188,206,22.2267,122,31.6949,64,40.2094,232
759,Savannah St.,50.4222,207,24.7769,21,39.5963,320,66.6432,323
740,Radford,50.4404,208,21.2149,179,35.2192,231,40.2819,234
714,Northern Iowa,50.4614,209,17.8926,310,32.2401,87,29.5979,30
749,Southern Illinois,50.4799,210,23.4895,65,33.2528,138,37.6725,181
812,Louisiana Monroe,50.4908,211,23.642,60,34.5885,203,46.2042,302
844,Wisconsin Green Bay,50.5044,212,17.1232,317,31.5578,60,38.2724,192
502,Air Force,50.5199,213,23.4425,68,35.543,245,44.974,293
596,Fordham,50.5405,214,19.9781,245,39.5588,319,42.3423,271
715,Northwestern,50.5607,215,21.5505,158,38.6096,309,37.3351,172
505,Alabama A&M,50.5743,216,24.7773,20,35.1943,230,41.1487,247
599,George Washington,50.585,217,21.4088,167,34.9926,225,40.702,241
565,Cal St. Northridge,50.5923,218,24.3368,31,32.5013,98,50.7317,317
803,Texas Pan American,50.6419,219,21.364,172,33.945,172,39.9429,231
550,The Citadel,50.6426,220,22.379,114,34.8514,217,43.2932,283
754,San Diego St.,50.6536,221,20.3869,219,30.4502,34,40.7407,243
704,Niagara,50.7323,222,19.7042,257,35.7597,253,34.2706,107
846,Wichita St.,50.8031,223,19.9474,249,30.2957,33,33.9084,96
608,Grambling,50.806,224,18.6099,293,34.5285,199,37.0746,161
588,Fairleigh Dickinson,50.8879,225,23.2793,75,38.7016,311,35.7624,136
605,Georgia St.,50.9091,226,21.3466,173,36.2217,267,32.2884,71
555,Colgate,50.9105,227,22.5557,104,32.2452,88,39.034,214
712,Northeastern,50.9579,228,24.9443,15,35.4871,241,46.2324,303
590,Florida Atlantic,50.9705,229,25.0881,13,36.5019,272,52.008,321
578,Duquesne,50.9763,230,21.9383,135,36.0607,263,40.6509,240
659,Marist,50.981,231,20.3,224,34.0446,179,32.487,76
566,Sacramento St.,51.0128,232,23.7277,56,35.7759,254,43.7542,286
684,Morris Brown,51.0475,233,19.6469,261,38.6675,310,35.405,131
598,Furman,51.0624,234,20.038,242,31.4318,56,29.8149,33
648,Long Island,51.1067,235,18.2541,301,32.252,89,38.1385,191
777,St. Francis PA,51.1335,236,23.6249,61,33.1144,129,30.6045,47
634,Jacksonville St.,51.2133,237,23.6931,58,34.9366,221,42.9757,277
653,Loyola MD,51.2203,238,18.7099,288,35.5799,246,32.9161,85
815,NC Greensboro,51.2552,239,21.1892,181,37.0094,281,36.5212,151
686,Mount St. Mary's,51.2554,240,24.4673,27,37.779,297,47.4892,309
824,Texas El Paso,51.2666,241,17.1701,316,32.9688,121,33.2489,91
516,Arkansas St.,51.2987,242,23.4636,67,37.3045,283,51.5661,320
681,Montana St.,51.3011,243,21.3752,170,33.3123,141,27.8067,13
785,Stony Brook,51.3406,244,23.2601,77,35.6575,248,31.1594,54
546,Charlotte,51.3514,245,22.4371,109,31.8295,70,30.774,49
626,Indiana St.,51.3639,246,21.2651,177,33.9969,178,34.036,100
755,San Francisco,51.4459,247,20.2661,228,33.8145,162,39.072,216
510,Appalachian St.,51.4646,248,23.3343,72,34.3404,191,29.1154,25
789,Temple,51.4832,249,22.96,89,33.7918,161,31.1466,53
517,Army,51.5439,250,20.4125,216,33.4168,146,43.2304,281
838,Wagner,51.5669,251,21.8368,139,32.9756,122,30.3302,44
654,Loyola Chicago,51.6741,252,21.6051,154,34.742,211,40.2344,233
850,Wofford,51.6745,253,20.9431,193,38.0202,299,35.566,132
585,Elon,51.7255,254,21.4067,168,33.3549,144,41.4902,257
842,Weber St.,51.7823,255,22.9549,90,31.2232,51,31.4449,60
531,Brown,51.8449,256,22.2127,124,33.5781,154,31.7018,64
692,Navy,51.8636,257,23.4839,66,31.9923,79,40.6027,238
719,Ohio,51.9045,258,18.0615,307,33.6962,158,34.7356,118
814,NC Asheville,51.9504,259,18.1581,302,37.4401,287,37.1639,167
685,Mississippi Valley St.,51.9567,260,23.2816,74,37.7198,295,38.0154,189
552,Cleveland St.,51.9591,261,21.0719,187,38.2222,304,36.0234,142
817,Nevada Las Vegas,51.9844,262,25.2886,10,34.7162,207,38.5166,201
639,Kent St.,52.0196,263,19.2184,279,28.2762,8,39.3513,221
520,Ball St.,52.0396,264,20.573,212,34.3798,192,51.4833,319
561,Cornell,52.0872,265,23.3732,71,36.786,276,32.3748,73
594,Florida International,52.1183,266,24.5387,24,32.8605,114,41.271,248
776,St. Francis NY,52.1314,267,23.5548,63,35.4677,240,42.984,278
798,Toledo,52.1438,268,23.0433,86,32.6075,102,43.0739,279
560,Coppin St.,52.2799,269,24.3106,33,35.3094,234,32.2327,69
587,Evansville,52.3412,270,18.3198,298,32.2598,90,39.8974,229
530,Bradley,52.3559,271,22.3163,116,29.5908,24,35.8959,138
630,IUPU Fort Wayne,52.3613,272,20.2915,225,33.5182,150,38.3117,194
841,Washington St.,52.3839,273,19.6743,260,36.0533,262,40.8406,245
581,Eastern Michigan,52.4688,274,19.4225,276,34.8125,215,36.375,148
665,Maryland Eastern Shore,52.5223,275,23.6498,59,39.125,315,47.4036,307
647,Long Beach St.,52.591,276,18.5255,295,36.9055,278,41.5966,260
575,Drake,52.6142,277,17.7018,314,27.7651,4,32.7598,81
788,Texas Christian,52.618,278,19.4858,272,33.2546,139,36.4787,150
544,Central Connecticut,52.652,279,20.3842,220,32.6622,105,23.5446,2
705,Nicholls St.,52.6792,280,20.6457,206,39.0681,314,41.7813,262
782,St. Peter's,52.7086,281,22.6204,100,36.9841,279,44.0847,287
534,Buffalo,52.7145,282,19.4776,275,33.6639,157,47.9893,313
732,Portland,52.7579,283,24.8333,18,35.9461,258,51.2178,318
523,Bethune Cookman,52.8005,284,24.2162,42,37.3151,285,41.4618,256
547,Chattanooga,52.8211,285,21.6484,150,32.8817,116,29.4118,27
683,Morgan St.,52.8697,286,22.2853,118,38.242,305,38.42,200
833,Western Carolina,52.9049,287,20.8448,199,36.6831,275,39.0704,215
718,Oakland,52.9568,288,21.5462,159,30.5556,36,34.0199,99
808,UC Riverside,53.1175,289,21.4898,163,36.1053,264,41.9664,266
579,Eastern Illinois,53.125,290,20.111,237,34.2697,190,35.2381,128
729,Penn St.,53.1893,291,20.2679,227,33.494,149,41.4266,253
851,Wright St.,53.2859,292,19.9528,248,35.2702,233,37.8726,186
600,Georgia Southern,53.3269,293,22.2455,120,34.7518,212,34.3023,109
775,St. Bonaventure,53.601,294,23.285,73,37.3085,284,37.5398,178
677,Missouri Kansas City,53.6192,295,20.1692,235,38.1781,302,37.5304,177
624,Illinois St.,53.674,296,20.667,204,30.5856,37,39.0114,213
682,Morehead St.,53.6866,297,22.5305,107,35.2571,232,30.2173,42
619,Howard,53.6874,298,26.4252,3,36.3275,269,38.701,205
761,Southeastern Louisiana,53.7247,299,25.6152,4,31.3565,54,47.7733,311
507,Albany,53.7386,300,22.2419,121,41.2801,321,27.2432,10
700,New Hampshire,53.8122,301,20.0629,241,34.4271,195,36.61,152
774,Southern Utah,53.8379,302,21.6717,148,37.0023,280,40.5308,237
787,Texas A&M Corpus Chris,53.9023,303,22.641,99,34.7253,208,34.835,121
745,Robert Morris,53.9386,304,19.077,285,35.9665,259,30.5073,45
548,Chicago St.,54.0252,305,20.6153,207,35.3435,235,47.4843,308
750,Sacred Heart,54.0506,306,24.036,46,38.0952,301,40.5063,236
797,Tennessee Martin,54.1578,307,22.8493,94,37.8296,298,39.1613,218
768,South Alabama,54.25,308,24.3783,30,37.5917,292,35.5714,133
543,Centenary,54.3015,309,23.8918,50,41.3307,322,41.3971,251
631,IUPUI,54.3114,310,24.231,38,32.9049,117,33.7725,95
580,Eastern Kentucky,54.328,311,21.5016,162,34.5812,202,52.6196,322
564,Cal St. Fullerton,54.4876,312,22.5516,105,33.3927,145,39.5053,222
834,Western Illinois,54.5393,313,20.4204,215,35.6849,251,32.885,84
503,Akron,54.5809,314,21.6126,152,37.594,293,38.8564,209
701,New Mexico,54.6053,315,19.0255,286,31.2094,50,35.1608,127
730,Pepperdine,54.6101,316,22.1692,125,34.4236,194,31.6213,62
614,High Point,54.6605,317,20.7932,201,33.1399,132,37.0839,163
762,Southeast Missouri St.,55.8937,318,19.5061,271,32.1328,82,35.2979,129
540,Campbell,56.287,319,21.226,178,39.5572,318,30.1514,41
693,North Carolina A&T,56.3073,320,20.8799,197,39.3552,316,37.5617,180
756,San Jose St.,56.4914,321,25.4013,7,35.8641,256,45.1109,294
791,Tennessee St.,57.1338,322,19.7471,256,39.023,313,43.1833,280
784,Stetson,57.7677,323,25.5509,5,38.2506,306,35.6893,135
567,Dartmouth,100,324,0,324,100,324,100,324
612,Harvard,100,324,0,324,100,324,100,324
571,Delaware St.,100,324,0,324,100,324,100,324
728,Pennsylvania,100,324,0,324,100,324,100,324
